724940,"SAN FRANCISCO INTL AP",CA,-8.0,37.617,-122.400,2
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
05/28/1996,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,10.0,A,7,7.8,A,7,86,A,7,1013,A,7,190,A,7,3.1,A,7,16000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,05:00,2,166,0,1,10,0,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,8,A,7,4,A,7,10.0,A,7,7.8,A,7,86,A,7,1013,A,7,210,A,7,1.5,A,7,16000,A,7,7620,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,06:00,145,1330,41,1,10,44,1,16,36,1,10,4500,1,10,2500,1,16,4200,1,10,750,1,21,7,A,7,6,A,7,10.6,A,7,7.8,A,7,83,A,7,1014,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,07:00,398,1330,186,1,10,229,1,16,118,1,10,19700,1,10,20600,1,16,13500,1,10,2370,1,21,8,A,7,8,A,7,12.2,A,7,7.8,A,7,74,A,7,1014,A,7,0,A,7,0.0,A,7,16000,A,7,5182,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,08:00,645,1330,412,1,10,439,1,16,198,1,10,42600,1,10,43600,1,16,21400,1,10,4220,1,21,7,A,7,7,A,7,14.4,A,7,8.3,A,7,67,A,7,1014,A,7,50,A,7,1.5,A,7,16000,A,7,5182,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,09:00,870,1330,463,1,10,365,1,16,224,1,10,49400,1,10,37700,1,16,24700,1,10,5750,1,21,8,A,7,6,A,7,15.6,A,7,8.9,A,7,64,A,7,1015,A,7,40,A,7,3.6,A,7,16000,A,7,7620,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,10:00,1055,1330,525,1,10,192,1,16,372,1,10,57600,1,10,20400,1,16,41300,1,10,13180,1,21,10,A,7,7,A,7,16.7,A,7,9.4,A,7,62,A,7,1015,A,7,20,A,7,2.6,A,7,16000,A,7,5182,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,11:00,1189,1330,649,1,10,338,1,16,346,1,10,71900,1,10,36800,1,16,38900,1,10,16560,1,21,10,A,7,6,A,7,16.7,A,7,9.4,A,7,62,A,7,1015,A,7,260,A,7,6.2,A,7,16000,A,7,7620,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,12:00,1263,1330,599,1,10,217,1,16,392,1,10,66200,1,10,23600,1,16,43700,1,10,25700,1,21,10,A,7,5,A,7,15.6,A,7,8.9,A,7,64,A,7,1015,A,7,260,A,7,7.7,A,7,16000,A,7,5182,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,13:00,1270,1330,794,1,10,478,1,16,337,1,10,86100,1,10,50100,1,16,38200,1,10,26460,1,21,10,A,7,5,A,7,15.0,A,7,8.9,A,7,67,A,7,1015,A,7,240,A,7,9.3,A,7,16000,A,7,5182,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,14:00,1212,1330,688,1,10,464,1,16,264,1,10,75800,1,10,48700,1,16,31300,1,10,15120,1,21,7,A,7,6,A,7,15.0,A,7,8.3,A,7,64,A,7,1014,A,7,250,A,7,7.7,A,7,16000,A,7,9144,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,15:00,1091,1330,637,1,10,453,1,16,264,1,10,69000,1,10,47400,1,16,30100,1,10,10160,1,21,5,A,7,4,A,7,14.4,A,7,8.3,A,7,67,A,7,1014,A,7,250,A,7,9.3,A,7,16000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,16:00,917,1330,636,1,10,750,1,16,118,1,10,67200,1,10,75400,1,16,15100,1,10,3130,1,21,2,A,7,2,A,7,14.4,A,7,7.8,A,7,65,A,7,1013,A,7,240,A,7,9.3,A,7,16000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,17:00,700,1330,465,1,10,520,1,16,190,1,10,48800,1,10,52400,1,16,21100,1,10,4140,1,21,3,A,7,3,A,7,13.9,A,7,7.8,A,7,67,A,7,1014,A,7,240,A,7,7.2,A,7,16000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,18:00,457,1330,222,1,10,206,1,16,151,1,10,24000,1,10,19500,1,16,17300,1,10,3440,1,21,4,A,7,4,A,7,12.2,A,7,7.2,A,7,71,A,7,1013,A,7,230,A,7,7.7,A,7,16000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,19:00,204,1330,82,1,10,158,1,16,58,1,10,8600,1,10,10100,1,16,7100,1,10,1100,1,21,4,A,7,4,A,7,11.7,A,7,7.8,A,7,77,A,7,1013,A,7,240,A,7,7.7,A,7,16000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,20:00,14,476,2,1,10,10,1,16,2,1,10,0,1,10,0,1,16,0,1,10,0,1,21,4,A,7,4,A,7,11.1,A,7,7.8,A,7,80,A,7,1013,A,7,230,A,7,5.2,A,7,24000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,11.1,A,7,8.3,A,7,83,A,7,1013,A,7,240,A,7,7.2,A,7,24000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,10.6,A,7,8.3,A,7,86,A,7,1013,A,7,240,A,7,5.2,A,7,24000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,10.6,A,7,8.3,A,7,86,A,7,1013,A,7,230,A,7,7.2,A,7,24000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/28/1996,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,10.6,A,7,8.3,A,7,86,A,7,1013,A,7,230,A,7,8.2,A,7,24000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,10.0,A,7,7.8,A,7,86,A,7,1013,A,7,240,A,7,4.6,A,7,24000,A,7,488,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,10.0,A,7,7.8,A,7,86,A,7,1012,A,7,250,A,7,5.7,A,7,24000,A,7,488,A,7,1.3,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,10.0,A,7,7.8,A,7,86,A,7,1012,A,7,240,A,7,5.2,A,7,24000,A,7,488,A,7,1.3,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,10.0,A,7,7.8,A,7,86,A,7,1012,A,7,240,A,7,6.2,A,7,24000,A,7,77777,A,7,1.3,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,05:00,2,166,0,1,10,1,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,6,A,7,6,A,7,10.0,A,7,7.8,A,7,86,A,7,1012,A,7,220,A,7,5.2,A,7,24000,A,7,488,A,7,1.3,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,06:00,147,1329,30,1,10,37,1,16,26,1,10,3400,1,10,2200,1,16,3100,1,10,540,1,21,8,A,7,8,A,7,10.6,A,7,7.8,A,7,83,A,7,1013,A,7,220,A,7,5.7,A,7,24000,A,7,488,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,07:00,399,1329,68,1,10,0,1,16,68,1,10,7900,1,10,0,1,16,7900,1,10,2770,1,21,10,A,7,10,A,7,10.6,A,7,7.8,A,7,83,A,7,1013,A,7,260,A,7,4.6,A,7,24000,A,7,488,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,08:00,646,1329,128,1,10,0,1,16,128,1,10,15000,1,10,0,1,16,15000,1,10,5620,1,21,10,A,7,10,A,7,11.1,A,7,7.2,A,7,77,A,7,1014,A,7,230,A,7,5.7,A,7,24000,A,7,488,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,09:00,870,1329,184,1,10,0,1,16,184,1,10,21800,1,10,0,1,16,21800,1,10,8610,1,21,10,A,7,10,A,7,12.2,A,7,7.8,A,7,74,A,7,1014,A,7,250,A,7,5.2,A,7,24000,A,7,488,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,10:00,1056,1329,742,1,10,762,1,16,136,1,10,78900,1,10,77000,1,16,17500,1,10,4570,1,21,5,A,7,5,A,7,13.9,A,7,7.8,A,7,67,A,7,1014,A,7,210,A,7,4.1,A,7,24000,A,7,77777,A,7,1.4,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,11:00,1190,1329,878,1,10,848,1,16,119,1,10,90600,1,10,85000,1,16,14300,1,10,5060,1,21,2,A,7,2,A,7,15.0,A,7,8.3,A,7,64,A,7,1014,A,7,230,A,7,5.7,A,7,24000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,12:00,1263,1329,943,1,10,857,1,16,128,1,10,97000,1,10,86000,1,16,15100,1,10,7650,1,21,4,A,7,3,A,7,16.1,A,7,7.8,A,7,58,A,7,1014,A,7,230,A,7,4.6,A,7,24000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,13:00,1271,1329,892,1,10,780,1,16,146,1,10,91400,1,10,78200,1,16,16500,1,10,8860,1,21,2,A,7,2,A,7,16.1,A,7,8.3,A,7,60,A,7,1014,A,7,240,A,7,6.7,A,7,24000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,14:00,1213,1329,881,1,10,775,1,16,173,1,10,93100,1,10,78200,1,16,21600,1,10,9230,1,21,3,A,7,3,A,7,15.6,A,7,8.3,A,7,62,A,7,1014,A,7,260,A,7,8.8,A,7,24000,A,7,77777,A,7,1.5,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,15:00,1092,1329,797,1,10,819,1,16,123,1,10,82100,1,10,81900,1,16,14600,1,10,3720,1,21,2,A,7,2,A,7,15.0,A,7,8.3,A,7,64,A,7,1014,A,7,260,A,7,8.8,A,7,24000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,16:00,918,1329,680,1,10,846,1,16,95,1,10,70700,1,10,84300,1,16,12300,1,10,2330,1,21,1,A,7,1,A,7,14.4,A,7,8.9,A,7,70,A,7,1014,A,7,250,A,7,10.3,A,7,24000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,17:00,702,1329,470,1,10,723,1,16,88,1,10,49500,1,10,71400,1,16,11700,1,10,1950,1,21,1,A,7,1,A,7,13.3,A,7,8.3,A,7,72,A,7,1014,A,7,250,A,7,10.3,A,7,24000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,18:00,459,1329,268,1,10,606,1,16,58,1,10,27900,1,10,56000,1,16,8500,1,10,1190,1,21,1,A,7,1,A,7,12.8,A,7,8.3,A,7,74,A,7,1014,A,7,250,A,7,7.7,A,7,24000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,19:00,206,1329,70,1,10,179,1,16,42,1,10,7400,1,10,11800,1,16,5600,1,10,740,1,21,4,A,7,4,A,7,11.7,A,7,8.3,A,7,80,A,7,1014,A,7,250,A,7,7.2,A,7,24000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,20:00,15,498,2,1,10,21,1,16,2,1,10,0,1,10,0,1,16,0,1,10,0,1,21,4,A,7,4,A,7,11.1,A,7,8.3,A,7,83,A,7,1014,A,7,260,A,7,7.2,A,7,24000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,11.1,A,7,8.3,A,7,83,A,7,1014,A,7,250,A,7,6.2,A,7,24000,A,7,457,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.1,A,7,8.3,A,7,83,A,7,1015,A,7,240,A,7,5.7,A,7,24000,A,7,457,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,10.6,A,7,8.3,A,7,86,A,7,1015,A,7,230,A,7,5.2,A,7,24000,A,7,457,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/29/1996,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,10.6,A,7,8.3,A,7,86,A,7,1014,A,7,240,A,7,4.1,A,7,16000,A,7,457,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,10.0,A,7,8.3,A,7,89,A,7,1014,A,7,150,A,7,2.1,A,7,24000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,10.0,A,7,7.8,A,7,86,A,7,1014,A,7,220,A,7,2.1,A,7,24000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,10.0,A,7,7.8,A,7,86,A,7,1014,A,7,210,A,7,4.1,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,6,A,7,9.4,A,7,7.8,A,7,90,A,7,1014,A,7,230,A,7,1.0,A,7,32000,A,7,5486,A,7,1.9,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,05:00,2,188,0,1,10,0,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,8,A,7,8,A,7,9.4,A,7,7.8,A,7,90,A,7,1014,A,7,220,A,7,3.1,A,7,24000,A,7,5486,A,7,1.9,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,06:00,148,1329,40,1,10,44,1,16,35,1,10,4400,1,10,2600,1,16,4100,1,10,730,1,21,7,A,7,7,A,7,10.0,A,7,7.8,A,7,86,A,7,1015,A,7,240,A,7,4.1,A,7,16000,A,7,5486,A,7,1.9,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,07:00,400,1329,152,1,10,177,1,16,99,1,10,16300,1,10,16000,1,16,11500,1,10,1920,1,21,6,A,7,6,A,7,11.7,A,7,7.8,A,7,77,A,7,1015,A,7,200,A,7,2.1,A,7,16000,A,7,7620,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,08:00,647,1329,385,1,10,506,1,16,138,1,10,41400,1,10,50600,1,16,16700,1,10,2830,1,21,2,A,7,2,A,7,13.9,A,7,8.3,A,7,69,A,7,1016,A,7,0,A,7,0.0,A,7,24000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,09:00,871,1329,613,1,10,700,1,16,154,1,10,64900,1,10,70900,1,16,18300,1,10,3980,1,21,0,A,7,0,A,7,14.4,A,7,8.9,A,7,70,A,7,1016,A,7,70,A,7,4.1,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,10:00,1056,1329,782,1,10,761,1,16,177,1,10,83800,1,10,77900,1,16,21700,1,10,6300,1,21,0,A,7,0,A,7,15.6,A,7,9.4,A,7,67,A,7,1016,A,7,50,A,7,3.6,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,11:00,1190,1329,905,1,10,796,1,16,192,1,10,94400,1,10,79800,1,16,22800,1,10,9100,1,21,0,A,7,0,A,7,16.7,A,7,8.9,A,7,60,A,7,1016,A,7,270,A,7,7.7,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,12:00,1264,1329,973,1,10,813,1,16,199,1,10,102000,1,10,81700,1,16,24100,1,10,13690,1,21,0,A,7,0,A,7,16.1,A,7,8.3,A,7,60,A,7,1016,A,7,270,A,7,8.8,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,13:00,1272,1329,980,1,10,815,1,16,200,1,10,102800,1,10,81900,1,16,24300,1,10,14520,1,21,0,A,7,0,A,7,16.7,A,7,8.3,A,7,58,A,7,1017,A,7,260,A,7,10.3,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,14:00,1214,1329,927,1,10,802,1,16,194,1,10,96800,1,10,80500,1,16,23200,1,10,10190,1,21,0,A,7,0,A,7,15.6,A,7,8.3,A,7,62,A,7,1017,A,7,250,A,7,11.3,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,15:00,1094,1329,817,1,10,772,1,16,181,1,10,87700,1,10,79200,1,16,22400,1,10,7050,1,21,0,A,7,0,A,7,16.1,A,7,8.3,A,7,60,A,7,1017,A,7,260,A,7,8.8,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,16:00,920,1329,627,1,10,672,1,16,161,1,10,66500,1,10,68300,1,16,19100,1,10,4450,1,21,2,A,7,2,A,7,15.0,A,7,7.8,A,7,62,A,7,1016,A,7,260,A,7,8.8,A,7,32000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,17:00,704,1329,397,1,10,393,1,16,189,1,10,41800,1,10,39700,1,16,20800,1,10,4130,1,21,4,A,7,4,A,7,15.0,A,7,7.8,A,7,62,A,7,1016,A,7,260,A,7,10.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,18:00,461,1329,207,1,10,184,1,16,143,1,10,22500,1,10,17500,1,16,16400,1,10,3260,1,21,4,A,7,4,A,7,13.3,A,7,7.8,A,7,69,A,7,1016,A,7,260,A,7,10.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,19:00,209,1329,65,1,10,65,1,16,55,1,10,7100,1,10,4500,1,16,6400,1,10,1170,1,21,3,A,7,3,A,7,12.2,A,7,7.8,A,7,74,A,7,1016,A,7,250,A,7,10.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,20:00,16,498,2,1,10,2,1,16,2,1,10,0,1,10,0,1,16,0,1,10,0,1,21,1,A,7,1,A,7,11.7,A,7,7.8,A,7,77,A,7,1016,A,7,260,A,7,9.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.7,A,7,7.8,A,7,77,A,7,1016,A,7,260,A,7,11.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.7,A,7,7.8,A,7,77,A,7,1016,A,7,260,A,7,7.7,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.1,A,7,7.8,A,7,80,A,7,1017,A,7,260,A,7,8.8,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/30/1996,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,8.3,A,7,86,A,7,1016,A,7,250,A,7,10.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.6,A,7,8.3,A,7,86,A,7,1016,A,7,260,A,7,11.3,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,10.6,A,7,8.3,A,7,86,A,7,1016,A,7,260,A,7,8.2,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,10.6,A,7,8.3,A,7,86,A,7,1016,A,7,260,A,7,10.3,A,7,32000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,10.6,A,7,8.3,A,7,86,A,7,1016,A,7,260,A,7,8.2,A,7,32000,A,7,77777,A,7,1.6,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,05:00,2,188,0,1,10,0,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,2,A,7,2,A,7,10.6,A,7,8.3,A,7,86,A,7,1016,A,7,260,A,7,5.2,A,7,32000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,06:00,150,1328,42,1,10,70,1,16,34,1,10,4600,1,10,4100,1,16,4100,1,10,710,1,21,3,A,7,3,A,7,11.1,A,7,8.3,A,7,83,A,7,1017,A,7,270,A,7,5.2,A,7,24000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,07:00,401,1328,203,1,10,354,1,16,96,1,10,21300,1,10,31400,1,16,11800,1,10,1790,1,21,2,A,7,2,A,7,12.2,A,7,8.9,A,7,80,A,7,1018,A,7,260,A,7,5.2,A,7,24000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,08:00,648,1328,422,1,10,639,1,16,110,1,10,44300,1,10,62900,1,16,13600,1,10,2330,1,21,0,A,7,0,A,7,13.3,A,7,8.3,A,7,72,A,7,1018,A,7,270,A,7,6.2,A,7,24000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,09:00,871,1328,622,1,10,737,1,16,138,1,10,66300,1,10,75000,1,16,17100,1,10,3620,1,21,0,A,7,0,A,7,15.6,A,7,8.3,A,7,62,A,7,1018,A,7,290,A,7,5.2,A,7,24000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,10:00,1057,1328,790,1,10,794,1,16,158,1,10,82700,1,10,79700,1,16,19100,1,10,5100,1,21,0,A,7,0,A,7,17.2,A,7,7.8,A,7,54,A,7,1018,A,7,310,A,7,4.1,A,7,40000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,11:00,1190,1328,912,1,10,827,1,16,171,1,10,96400,1,10,83400,1,16,21500,1,10,8330,1,21,0,A,7,0,A,7,18.9,A,7,7.8,A,7,48,A,7,1018,A,7,280,A,7,6.2,A,7,48000,A,7,77777,A,7,1.7,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,12:00,1264,1328,979,1,10,842,1,16,178,1,10,104000,1,10,85100,1,16,22800,1,10,12510,1,21,0,A,7,0,A,7,20.0,A,7,8.3,A,7,47,A,7,1018,A,7,290,A,7,6.2,A,7,48000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
05/31/1996,13:00,1272,1328,987,1,10,843,1,16,179,1,10,104700,1,10,85200,1,16,23000,1,10,13280,1,21,0,A,7,0,A,7,18.9,A,7,8.3,A,7,50,A,7,1018,A,7,270,A,7,8.2,A,7,48000,A,7,77777,A,7,1.8,E,8,0.182,F,8,0.130,F,8,0,1,A,7
